0,3.252214032,,,,,,
0.035,12.88552487,,,,,,
0.07,71.24922963,,,,,,
0.105,173.3698542,,,,,,
0.14,204.34485,,,,,,
0.175,178.1940974,,,,,,
0.21,143.3254492,,,,,,
0.245,101.7163359,,,,,,
0.28,73.91747119,,,,,,
0.315,36.87177712,,,,,,
0.35,10.23164977,,,,,,
0.385,-0.26011632,,,,,,
0.42,6.689372315,,,,,,
0.455,14.7162544,,,,,,
0.49,22.00942853,,,,,,
0.525,18.98141498,,,,,,
0.56,13.15889501,,,,,,
0.595,3.513645456,,,,,,
0.63,2.249485548,,,,,,
0.665,4.239867112,,,,,,
0.7,3.252214032,,,,,,
